"","cardId","name","cardSet","type","rarity","text","locale","playerClass","name.1","faction","health","collectible","img","imgGold","attack","race","cost","flavor","artist","howToGet","howToGetGold","inPlayText","durability","mechanics.name","mechanics.name.1","elite","mechanics.name.2","mechanics.name.3"
"83","EX1_302","Mortal Coil","Basic","Spell","Free","Deal $1 damage to a minion. If that kills it, draw a card.","enUS","Warlock",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_302.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_302_premium.gif",NA,NA,1,"If your spells look like horrifying skulls, let's be honest, you should get to draw some cards.","Matt Gaser","Unlocked at Level 4.","Unlocked at Level 43.",NA,NA,NA,NA,NA,NA,NA
"84","CS2_168","Murloc Raider","Basic","Minion","Free",NA,"enUS",NA,NA,"Alliance",1,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_168.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_168_premium.gif",2,"Murloc",1,"Mrrraggglhlhghghlgh, mrgaaag blarrghlgaahahl mrgggg glhalhah a bghhll graggmgmg Garrosh mglhlhlh mrghlhlhl!!","Dan Scott",NA,"Unlocked at Priest Level 51.",NA,NA,NA,NA,NA,NA,NA
"85","CS2_235","Northshire Cleric","Basic","Minion","Free","Whenever a minion is healed, draw a card.","enUS","Priest","HealTarget",NA,3,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_235.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_235_premium.gif",1,NA,1,"They help the downtrodden and distressed.  Also they sell cookies.","Terese Nielsen","Unlocked at Level 1.","Unlocked at Level 40.",NA,NA,NA,NA,NA,NA,NA
"86","CS2_004","Power Word: Shield","Basic","Spell","Free","Give a minion +2 Health.
Draw a card.","enUS","Priest",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_004.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_004_premium.gif",NA,NA,1,"Sure the extra protection is nice, but the shield really reduces visibility.","Jessica Jung","Unlocked at Level 1.","Unlocked at Level 47.",NA,NA,NA,NA,NA,NA,NA
"87","CS2_045","Rockbiter Weapon","Basic","Spell","Free","Give a friendly character +3 Attack this turn.","enUS","Shaman",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_045.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_045_premium.gif",NA,NA,1,"This would be real handy if your enemy is made of rock.","Alex Horley Orlandelli","Unlocked at Level 1.","Unlocked at Level 36.",NA,NA,NA,NA,NA,NA,NA
"88","CS2_050","Searing Totem","Basic","Minion","Free",NA,"enUS","Shaman",NA,"Neutral",1,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_050.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_050_premium.gif",1,"Totem",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","CS2_101t","Silver Hand Recruit","Basic","Minion","Free",NA,"enUS","Paladin",NA,NA,1,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_101t.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_101t_premium.gif",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","CS2_075","Sinister Strike","Basic","Spell","Free","Deal $3 damage to the enemy hero.","enUS","Rogue",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_075.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_075_premium.gif",NA,NA,1,"There's something about this strike that just feels off.  Sinister, even.","Frank Cho","Unlocked at Level 1.","Unlocked at Level 15.",NA,NA,NA,NA,NA,NA,NA
"91","skele11","Skeleton","Basic","Minion","Free","<b></b> ","enUS",NA,NA,"Neutral",1,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/skele11.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/skele11_premium.gif",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","EX1_308","Soulfire","Basic","Spell","Free","Deal $4 damage. Discard a random card.","enUS","Warlock",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_308.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_308_premium.gif",NA,NA,1,"Are you lighting a soul on fire? Or burning someone with your OWN soul? This seems like an important distinction.","Raymond Swanland","Unlocked at Level 6.","Unlocked at Level 28.",NA,NA,NA,NA,NA,NA,NA
"93","CS2_051","Stoneclaw Totem","Basic","Minion","Free","<b>Taunt</b>","enUS","Shaman","Taunt","Neutral",2,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_051.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_051_premium.gif",0,"Totem",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","CS2_171","Stonetusk Boar","Basic","Minion","Free","<b>Charge</b>","enUS",NA,"Charge","Neutral",1,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_171.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_171_premium.gif",1,"Beast",1,"This card is boaring.","Howard Lyon",NA,"Unlocked at Hunter Level 53.",NA,NA,NA,NA,NA,NA,NA
"95","DS1_175","Timber Wolf","Basic","Minion","Free","Your other Beasts have +1 Attack.","enUS","Hunter","Aura","Neutral",1,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/DS1_175.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/DS1_175_premium.gif",1,"Beast",1,"Other beasts totally dig hanging out with timber wolves.","Malcolm Davis","Unlocked at Level 1.","Unlocked at Level 23.",NA,NA,NA,NA,NA,NA,NA
"96","DS1_184","Tracking","Basic","Spell","Free","Look at the top three cards of your deck. Draw one and discard the others.","enUS","Hunter",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/DS1_184.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/DS1_184_premium.gif",NA,NA,1,"For the person who just cannot decide what card to put into a deck!","Mauro Cascioli","Unlocked at Level 1.","Unlocked at Level 15.",NA,NA,NA,NA,NA,NA,NA
"97","CS2_065","Voidwalker","Basic","Minion","Free","<b>Taunt</b>","enUS","Warlock","Taunt","Neutral",3,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_065.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_065_premium.gif",1,"Demon",1,"No relation to ""The Voidsteppers"", the popular Void-based dance troupe.","Alex Horley Orlandelli","Unlocked at Level 1.","Unlocked at Level 36.",NA,NA,NA,NA,NA,NA,NA
"98","EX1_011","Voodoo Doctor","Basic","Minion","Free","<b>Battlecry:</b> Restore 2 Health.","enUS",NA,"Battlecry","Horde",1,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_011.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_011_premium.gif",2,NA,1,"Voodoo is an oft-misunderstood art. But it <i>is</i> art.","Karl Richardson",NA,"Unlocked at Rogue Level 55.",NA,NA,NA,NA,NA,NA,NA
"99","EX1_400","Whirlwind","Basic","Spell","Free","Deal $1 damage to ALL minions.","enUS","Warrior",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_400.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_400_premium.gif",NA,NA,1,"The way to tell seasoned warriors from novice ones: the novices yell ""wheeeee"" while whirlwinding.","Jonboy Meyers","Unlocked at Level 6.","Unlocked at Level 32.",NA,NA,NA,NA,NA,NA,NA
"100","CS2_082","Wicked Knife","Basic","Weapon","Free",NA,"enUS","Rogue",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_082.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_082_premium.gif",1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"101","CS2_052","Wrath of Air Totem","Basic","Minion","Free","<b>Spell Damage +1</b>","enUS","Shaman","Spell Damage","Neutral",2,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_052.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_052_premium.gif",0,"Totem",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","EX1_066","Acidic Swamp Ooze","Basic","Minion","Free","<b>Battlecry:</b> Destroy your opponent's weapon.","enUS",NA,"Battlecry","Alliance",2,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_066.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_066_premium.gif",3,NA,2,"Oozes love Flamenco.  Don't ask.","Chris Rahn",NA,"Unlocked at Rogue Level 57.",NA,NA,NA,NA,NA,NA,NA
"103","CS2_025","Arcane Explosion","Basic","Spell","Free","Deal $1 damage to all enemy minions.","enUS","Mage",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_025.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_025_premium.gif",NA,NA,2,"This spell is much better than Arcane Implosion.","Howard Lyon","Unlocked at Level 1.","Unlocked at Level 28.",NA,NA,NA,NA,NA,NA,NA
"104","CS2_102","Armor Up!","Basic","Hero Power","Free","<b>Hero Power</b>
Gain 2 Armor.","enUS","Warrior",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_102.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_102_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","CS2_172","Bloodfen Raptor","Basic","Minion","Free",NA,"enUS",NA,NA,"Horde",2,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_172.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_172_premium.gif",3,"Beast",2,"""Kill 30 raptors."" - Hemet Nesingwary","Dan Brereton",NA,"Unlocked at Hunter Level 57.",NA,NA,NA,NA,NA,NA,NA
"106","CS2_173","Bluegill Warrior","Basic","Minion","Free","<b>Charge</b>","enUS",NA,"Charge","Neutral",1,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_173.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_173_premium.gif",2,"Murloc",2,"He just wants a hug.   A sloppy... slimy... hug.","Jakub Kasper",NA,"Unlocked at Paladin Level 53.",NA,NA,NA,NA,NA,NA,NA
"107","CS2_114","Cleave","Basic","Spell","Free","Deal $2 damage to two random enemy minions.","enUS","Warrior",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_114.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_114_premium.gif",NA,NA,2,"Hey you two…could you stand next to each other for a second…","Phroilan Gardner","Unlocked at Level 2.","Unlocked at Level 40.",NA,NA,NA,NA,NA,NA,NA
"108","CS2_083b","Dagger Mastery","Basic","Hero Power","Free","<b>Hero Power</b>
Equip a 1/2 Dagger.","enUS","Rogue",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_083b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_083b_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","CS2_236","Divine Spirit","Basic","Spell","Free","Double a minion's Health.","enUS","Priest",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_236.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_236_premium.gif",NA,NA,2,"Double the trouble. Double the fun!","Jim Pavelec","Unlocked at Level 2.","Unlocked at Level 28.",NA,NA,NA,NA,NA,NA,NA
"110","CS2_106","Fiery War Axe","Basic","Weapon","Free",NA,"enUS","Warrior",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_106.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_106_premium.gif",3,NA,2,"During times of tranquility and harmony, this weapon was called by its less popular name, Chilly Peace Axe.","Lucas Graciano","Unlocked at Level 1.","Unlocked at Level 49.",NA,2,NA,NA,NA,NA,NA
"111","CS2_034","Fireblast","Basic","Hero Power","Free","<b>Hero Power</b>
Deal $1 damage.","enUS","Mage",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_034.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_034_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","EX1_565","Flametongue Totem","Basic","Minion","Free","Adjacent minions have +2 Attack.","enUS","Shaman",NA,"Neutral",3,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_565.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_565_premium.gif",0,"Totem",2,"Totemsmiths like to use the rarest woods for their totems.  There are even rumors of totems made of Ironbark Protectors.","Jonathan Ryder","Unlocked at Level 4.","Unlocked at Level 43.","Flametongue",NA,"AdjacentBuff","Aura",NA,NA,NA
"113","CS2_024","Frostbolt","Basic","Spell","Free","Deal $3 damage to a character and <b>Freeze</b> it.","enUS","Mage","Freeze","Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_024.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_024_premium.gif",NA,NA,2,"It is customary to yell ""Chill out!"" or ""Freeze!"" or ""Ice ice, baby!"" when you play this card.","Steve Ellis","Unlocked at Level 2.","Unlocked at Level 40.",NA,NA,NA,NA,NA,NA,NA
"114","CS2_121","Frostwolf Grunt","Basic","Minion","Free","<b>Taunt</b>","enUS",NA,"Taunt","Neutral",2,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_121.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_121_premium.gif",2,NA,2,"Grunting is what his father did and his father before that.   It's more than just a job.","Richie Marella",NA,"Unlocked at Shaman Level 57.",NA,NA,NA,NA,NA,NA,NA
"115","CS2_105","Heroic Strike","Basic","Spell","Free","Give your hero +4 Attack this turn.","enUS","Warrior",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_105.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_105_premium.gif",NA,NA,2,"Really, if you're a hero, this is <i>every</i> strike.","Jonboy Meyers","Unlocked at Level 1.","Unlocked at Level 15.",NA,NA,NA,NA,NA,NA,NA
"116","CS2_089","Holy Light","Basic","Spell","Free","Restore #6 Health.","enUS","Paladin",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_089.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_089_premium.gif",NA,NA,2,"If you are often bathed in Holy Light, you should consider wearing sunscreen.","Zoltan & Gabor","Unlocked at Level 1.","Unlocked at Level 15.",NA,NA,NA,NA,NA,NA,NA
"117","CS2_142","Kobold Geomancer","Basic","Minion","Free","<b>Spell Damage +1</b>","enUS",NA,"Spell Damage","Horde",2,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_142.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_142_premium.gif",2,NA,2,"In the old days, Kobolds were the finest candle merchants in the land. Then they got pushed too far...","Gabor Szikszai",NA,"Unlocked at Warlock Level 59.",NA,NA,NA,NA,NA,NA,NA
"118","CS1h_001","Lesser Heal","Basic","Hero Power","Free","<b>Hero Power</b>
Restore #2 Health.","enUS","Priest",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS1h_001.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS1h_001_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","CS2_056","Life Tap","Basic","Hero Power","Free","<b>Hero Power</b>
Draw a card and take 2 damage.","enUS","Warlock",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_056.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_056_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","CS2_009","Mark of the Wild","Basic","Spell","Free","Give a minion <b>Taunt</b> and +2/+2.<i> (+2 Attack/+2 Health)</i>","enUS","Druid",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_009.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_009_premium.gif",NA,NA,2,"Not to be confused with Jim of the Wild.","Brad Vancata","Unlocked at Level 1.","Unlocked at Level 28.",NA,NA,NA,NA,NA,NA,NA
"121","DS1_233","Mind Blast","Basic","Spell","Free","Deal $5 damage to the enemy hero.","enUS","Priest",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/DS1_233.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/DS1_233_premium.gif",NA,NA,2,"This spell blasts you directly in the MIND.","Dave Allsop","Unlocked at Level 1.","Unlocked at Level 15.",NA,NA,NA,NA,NA,NA,NA
"122","EX1_506","Murloc Tidehunter","Basic","Minion","Free","<b>Battlecry:</b> Summon a 1/1 Murloc Scout.","enUS",NA,"Battlecry","Neutral",1,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_506.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_506_premium.gif",2,"Murloc",2,"""Death will rise, from the tides!""","Dan Scott",NA,"Unlocked at Rogue Level 53.",NA,NA,NA,NA,NA,NA,NA
"123","GAME_006","NOOOOOOOOOOOO","Basic","Spell","Free","Somehow, the card you USED to have has been deleted.  Here, have this one instead!","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/GAME_006.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/GAME_006_premium.gif",NA,NA,2,"Even your flavor text has been deleted. Dang.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","EX1_015","Novice Engineer","Basic","Minion","Free","<b>Battlecry:</b> Draw a card.","enUS",NA,"Battlecry","Alliance",1,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_015.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_015_premium.gif",1,NA,2,"""Half of this class will not graduate… since they'll have been turned to chickens."" - Tinkmaster Overspark, teaching Gizmos 101.","Karl Richardson",NA,"Unlocked at Druid Level 59.",NA,NA,NA,NA,NA,NA,NA
"125","CS2_101","Reinforce","Basic","Hero Power","Free","<b>Hero Power</b>
Summon a 1/1 Silver Hand Recruit.","enUS","Paladin",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_101.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_101_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","CS2_120","River Crocolisk","Basic","Minion","Free",NA,"enUS",NA,NA,NA,3,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_120.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_120_premium.gif",2,"Beast",2,"Edward ""Lefty"" Smith tried to make luggage out of a river crocolisk once.","Daren Bader",NA,"Unlocked at Druid Level 55.",NA,NA,NA,NA,NA,NA,NA
"127","EX1_581","Sap","Basic","Spell","Free","Return an enemy minion to your opponent's hand.","enUS","Rogue",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_581.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_581_premium.gif",NA,NA,2,"Rogues love sappy movies.","Scott Altmann","Unlocked at Level 1.","Unlocked at Level 40.",NA,NA,NA,NA,NA,NA,NA
"128","CS2_234","Shadow Word: Pain","Basic","Spell","Free","Destroy a minion with 3 or less Attack.","enUS","Priest",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_234.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_234_premium.gif",NA,NA,2,"A step up from a spell cast by many beginning acolytes: ""Shadow Word: Annoy"".","Raymond Swanland","Unlocked at Level 1.","Unlocked at Level 36.",NA,NA,NA,NA,NA,NA,NA
"129","CS2_017","Shapeshift","Basic","Hero Power","Free","<b>Hero Power</b>
+1 Attack this turn.    +1 Armor.","enUS","Druid",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_017.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_017_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","EX1_278","Shiv","Basic","Spell","Free","Deal $1 damage. Draw a card.","enUS","Rogue",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_278.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_278_premium.gif",NA,NA,2,"Rogues are experts at SHIV-al-ry.","Alex Garner","Unlocked at Level 6.","Unlocked at Level 45.",NA,NA,NA,NA,NA,NA,NA
"131","DS1h_292","Steady Shot","Basic","Hero Power","Free","<b>Hero Power</b>
Deal $2 damage to the enemy hero.","enUS","Hunter",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/DS1h_292.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/DS1h_292_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","EX1_306","Succubus","Basic","Minion","Free","<b>Battlecry:</b> Discard a random card.","enUS","Warlock","Battlecry","Neutral",3,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_306.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_306_premium.gif",4,"Demon",2,"Warlocks have it pretty good.","Matt Dixon","Unlocked at Level 1.","Unlocked at Level 40.",NA,NA,NA,NA,NA,NA,NA
"133","CS2_049","Totemic Call","Basic","Hero Power","Free","<b>Hero Power</b>
Summon a random Totem.","enUS","Shaman",NA,"Neutral",NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_049.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_049_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","CS2_013","Wild Growth","Basic","Spell","Free","Gain an empty Mana Crystal.","enUS","Druid",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_013.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_013_premium.gif",NA,NA,2,"Grow your own mana crystals with this Mana Crystal Growth Kit, only 39.99!","James Ryman","Unlocked at Level 1.","Unlocked at Level 23.",NA,NA,NA,NA,NA,NA,NA
"135","CS2_039","Windfury","Basic","Spell","Free","Give a minion <b>Windfury</b>.","enUS","Shaman",NA,"Neutral",NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_039.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_039_premium.gif",NA,NA,2,"Windfury is like Earthfury and Firefury, but more light and airy.","Justin Sweet","Unlocked at Level 1.","Unlocked at Level 23.",NA,NA,NA,NA,NA,NA,NA
